date,sunrise_setting_min,daylight_min,sunrise_rack_mm,daylight_rack_mm,carrier_output_rack_mm,expected_sunset_angle_deg,actual_sunset_angle_deg,time_kinematic_error_deg,sunrise_azimuth_deg,sunset_azimuth_deg,azimuth_mirror_error_deg
2025-05-19,75.000000000,882.724238975,9.817477042,44.207999504,27.012738273,118.862119488,118.862119488,0.000000000,61.962295275,298.037704725,-0.186127102
2025-05-20,75.000000000,884.564098012,9.817477042,44.448836489,27.133156766,119.782049006,119.782049006,0.000000000,61.660328111,298.339671889,-0.181780084
2025-05-21,75.000000000,886.361156635,9.817477042,44.684070913,27.250773978,120.680578318,120.680578318,0.000000000,61.366080421,298.633919579,-0.177319272
2025-05-22,75.000000000,888.114229712,9.817477042,44.913547642,27.365512342,121.557114856,121.557114856,0.000000000,61.079690018,298.920309982,-0.172747833
2025-05-23,75.000000000,889.822135995,9.817477042,45.137112052,27.477294547,122.411067998,122.411067998,0.000000000,60.801290850,299.198709150,-0.168066105
2025-05-24,75.000000000,891.483715833,9.817477042,45.354612344,27.586044693,123.241857917,123.241857917,0.000000000,60.531014753,299.468985247,-0.163277753
2025-05-25,75.000000000,893.097822394,9.817477042,45.565898398,27.691687720,124.048911197,124.048911197,0.000000000,60.268989251,299.731010749,-0.158384565
2025-05-26,75.000000000,894.663325508,9.817477042,45.770822277,27.794149660,124.831662754,124.831662754,0.000000000,60.015339056,299.984660944,-0.153388963
2025-05-27,75.000000000,896.179122924,9.817477042,45.969239695,27.893358369,125.589561462,125.589561462,0.000000000,59.770184961,300.229815039,-0.148291799
2025-05-28,75.000000000,897.644111600,9.817477042,46.161006264,27.989241653,126.322055800,126.322055800,0.000000000,59.533647501,300.466352499,-0.143093161
2025-05-29,75.000000000,899.057203843,9.817477042,46.345979606,28.081728324,127.028601922,127.028601922,0.000000000,59.305847019,300.694152981,-0.137795567
2025-05-30,75.000000000,900.417326406,9.817477042,46.524019233,28.170748138,127.708663203,127.708663203,0.000000000,59.086901586,300.913098414,-0.132399918
2025-05-31,75.000000000,901.723431664,9.817477042,46.694988012,28.256232527,128.361715832,128.361715832,-0.000000000,58.876927568,301.123072432,-0.126911232
2025-06-01,75.000000000,902.974527429,9.817477042,46.858756064,28.338116553,128.987263714,128.987263714,0.000000000,58.676033265,301.323966735,-0.121332502
2025-06-02,75.000000000,904.169655155,9.817477042,47.015197918,28.416337480,129.584827577,129.584827577,0.000000000,58.484323101,301.515676899,-0.115669660
2025-06-03,75.000000000,905.307903094,9.817477042,47.164194225,28.490835634,130.153951547,130.153951547,0.000000000,58.301893768,301.698106232,-0.109926964
2025-06-04,75.000000000,906.388410189,9.817477042,47.305632273,28.561554658,130.694205094,130.694205094,0.000000000,58.128835680,301.871164320,-0.104109397
2025-06-05,75.000000000,907.410361388,9.817477042,47.439405372,28.628441207,131.205180694,131.205180694,0.000000000,57.965233413,302.034766587,-0.098221660
2025-06-06,75.000000000,908.372979005,9.817477042,47.565411723,28.691444383,131.686489503,131.686489503,0.000000000,57.811166108,302.188833892,-0.092267744
2025-06-07,75.000000000,909.275526448,9.817477042,47.683554907,28.750515975,132.137763224,132.137763224,0.000000000,57.666707700,302.333292300,-0.086250624
2025-06-08,75.000000000,910.117320036,9.817477042,47.793745430,28.805611236,132.558660018,132.558660018,0.000000000,57.531927446,302.468072554,-0.080175386
2025-06-09,75.000000000,910.897706029,9.817477042,47.895897718,28.856687380,132.948853015,132.948853015,0.000000000,57.406889961,302.593110039,-0.074044671
2025-06-10,75.000000000,911.616075075,9.817477042,47.989932006,28.903704524,133.308037538,133.308037538,0.000000000,57.291656510,302.708343490,-0.067862983
2025-06-11,75.000000000,912.271853573,9.817477042,48.075773211,28.946625127,133.635926787,133.635926787,0.000000000,57.186284429,302.813715571,-0.061633689
2025-06-12,75.000000000,912.864521963,9.817477042,48.153353321,28.985415182,133.932260982,133.932260982,0.000000000,57.090825757,302.909174243,-0.055359065
2025-06-13,75.000000000,913.393576316,9.817477042,48.222606374,29.020041708,134.196788158,134.196788158,0.000000000,57.005332141,302.994667859,-0.049043255
2025-06-14,75.000000000,913.858558999,9.817477042,48.283472465,29.050474754,134.429279500,134.429279500,0.000000000,56.929850659,303.070149341,-0.042689358
2025-06-15,75.000000000,914.259051717,9.817477042,48.335896839,29.076686941,134.629525859,134.629525859,0.000000000,56.864425163,303.135574837,-0.036300183
2025-06-16,75.000000000,914.594669896,9.817477042,48.379829156,29.098653099,134.797334948,134.797334948,0.000000000,56.809096805,303.190903195,-0.029879550
2025-06-17,75.000000000,914.865074375,9.817477042,48.415225020,29.116351031,134.932537187,134.932537187,0.000000000,56.763902978,303.236097022,-0.023432385
2025-06-18,75.000000000,915.069981659,9.817477042,48.442047321,29.129762182,135.034990829,135.034990829,0.000000000,56.728874812,303.271125188,-0.016962507
2025-06-19,75.000000000,915.209160260,9.817477042,48.460265757,29.138871400,135.104580130,135.104580130,-0.000000000,56.704039234,303.295960766,-0.010477033
2025-06-20,75.000000000,915.282461018,9.817477042,48.469860804,29.143668923,135.141230509,135.141230509,0.000000000,56.689414373,303.310585627,-0.003983245
2025-06-21,75.000000000,915.289799740,9.817477042,48.470821440,29.144149241,135.144899870,135.144899870,0.000000000,56.685009707,303.314990293,0.002512853
2025-06-22,75.000000000,915.231186432,9.817477042,48.463148976,29.140313009,135.115593216,135.115593216,0.000000000,56.690825554,303.309174446,0.009002795
2025-06-23,75.000000000,915.106701722,9.817477042,48.446853966,29.132165504,135.053350861,135.053350861,0.000000000,56.706852883,303.293147117,0.015481349
2025-06-24,75.000000000,914.916501013,9.817477042,48.421956751,29.119716897,134.958250507,134.958250507,0.000000000,56.733076049,303.266923951,0.021941775
2025-06-25,75.000000000,914.660794385,9.817477042,48.388484832,29.102980937,134.830397193,134.830397192,-0.000000000,56.769471828,303.230528172,0.028382572
2025-06-26,75.000000000,914.339849753,9.817477042,48.346473278,29.081975160,134.669924876,134.669924876,0.000000000,56.816015408,303.183984592,0.034796805
2025-06-27,75.000000000,913.953982916,9.817477042,48.295963427,29.056720235,134.476991458,134.476991458,-0.000000000,56.872675845,303.127324155,0.041181917
2025-06-28,75.000000000,913.503573023,9.817477042,48.237004910,29.027240976,134.251786511,134.251786511,0.000000000,56.939417933,303.060582067,0.047532325
2025-06-29,75.000000000,912.989052640,9.817477042,48.169654349,28.993565696,133.994526320,133.994526320,0.000000000,57.016200778,302.983799222,0.053842314
2025-06-30,75.000000000,912.410935090,9.817477042,48.093978939,28.955727991,133.705467545,133.705467545,0.000000000,57.102974691,302.897025309,0.060106415
2025-07-01,75.000000000,911.769781896,9.817477042,48.010052182,28.913764612,133.384890948,133.384890948,0.000000000,57.199684776,302.800315224,0.066318001
2025-07-02,75.000000000,911.066223411,9.817477042,47.917956591,28.867716817,133.033111706,133.033111706,0.000000000,57.306267118,302.693732882,0.072472892
2025-07-03,75.000000000,910.300932710,9.817477042,47.817780273,28.817628658,132.650466355,132.650466355,0.000000000,57.422653385,302.577346615,0.078565928
2025-07-04,75.000000000,909.474641769,9.817477042,47.709619042,28.763548042,132.237320884,132.237320884,-0.000000000,57.548768498,302.451231502,0.084592331
2025-07-05,75.000000000,908.588118211,9.817477042,47.593573379,28.705525211,131.794059106,131.794059105,-0.000000000,57.684532613,302.315467387,0.090549021
2025-07-06,75.000000000,907.642172943,9.817477042,47.469749433,28.643613238,131.321086471,131.321086471,-0.000000000,57.829861786,302.170138214,0.096431636
2025-07-07,75.000000000,906.637652009,9.817477042,47.338257951,28.577867497,130.818826005,130.818826005,0.000000000,57.984666957,302.015333043,0.102238730
2025-07-08,75.000000000,905.575435572,9.817477042,47.199214144,28.508345593,130.287717786,130.287717786,0.000000000,58.148857034,301.851142966,0.107966179
2025-07-09,75.000000000,904.456421588,9.817477042,47.052735556,28.435106299,129.728210794,129.728210794,0.000000000,58.322337826,301.677662174,0.113612909
2025-07-10,75.000000000,903.281532458,9.817477042,46.898942929,28.358209986,129.140766229,129.140766229,0.000000000,58.505013475,301.494986525,0.119176168
2025-07-11,75.000000000,902.051698978,9.817477042,46.737958103,28.277717573,128.525849489,128.525849489,0.000000000,58.696786489,301.303213511,0.124655554
2025-07-12,75.000000000,900.767871414,9.817477042,46.569905467,28.193691255,127.883935707,127.883935707,0.000000000,58.897558444,301.102441556,0.130050249
2025-07-13,75.000000000,899.430989975,9.817477042,46.394908096,28.106192569,127.215494987,127.215494987,0.000000000,59.107231642,300.892768358,0.135359300
2025-07-14,75.000000000,898.042018847,9.817477042,46.213092201,28.015284622,126.521009424,126.521009424,0.000000000,59.325706062,300.674293938,0.140581919
2025-07-15,75.000000000,896.601922150,9.817477042,46.024583984,27.921030513,125.800961075,125.800961075,0.000000000,59.552882568,300.447117432,0.145714485
2025-07-16,75.000000000,895.111684080,9.817477042,45.829512277,27.823494660,125.055842040,125.055842040,0.000000000,59.788656998,300.211343002,0.150756429
2025-07-17,75.000000000,893.572318448,9.817477042,45.628009787,27.722743415,124.286159224,124.286159224,0.000000000,60.032923191,299.967076809,0.155701781
2025-07-18,75.000000000,891.984865959,9.817477042,45.420212742,27.618844892,123.492432979,123.492432979,0.000000000,60.285567677,299.714432323,0.160548517
2025-07-19,75.000000000,890.350408849,9.817477042,45.206262806,27.511869924,122.675204425,122.675204425,0.000000000,60.546471651,299.453528349,0.165292406
2025-07-20,75.000000000,888.670052474,9.817477042,44.986304671,27.401890857,121.835026237,121.835026237,0.000000000,60.815511604,299.184488396,0.169927787
2025-07-21,75.000000000,886.944945799,9.817477042,44.760488736,27.288982889,120.972472900,120.972472900,0.000000000,61.092555190,298.907444810,0.174454230
2025-07-22,75.000000000,885.176241289,9.817477042,44.528965857,27.173221450,120.088120645,120.088120645,0.000000000,61.377469268,298.622530732,0.178868453
2025-07-23,75.000000000,883.365105783,9.817477042,44.291888773,27.054682908,119.182552891,119.182552891,0.000000000,61.670116644,298.329883356,0.183170769
2025-07-24,75.000000000,881.512719101,9.817477042,44.049411924,26.933444483,118.256359551,118.256359551,0.000000000,61.970358330,298.029641670,0.187361655
2025-07-25,75.000000000,879.620232387,9.817477042,43.801685992,26.809581517,117.310116193,117.310116193,0.000000000,62.278058650,297.721941350,0.191439806
2025-07-26,75.000000000,877.688797901,9.817477042,43.548861809,26.683169426,116.344398951,116.344398951,0.000000000,62.593079952,297.406920048,0.195406934
2025-07-27,75.000000000,875.719567190,9.817477042,43.291090112,26.554283577,115.359783595,115.359783595,0.000000000,62.915284582,297.084715418,0.199262913
2025-07-28,75.000000000,873.713678972,9.817477042,43.028519958,26.422998500,114.356839486,114.356839486,0.000000000,63.244534733,296.755465267,0.203007519
2025-07-29,75.000000000,871.672273450,9.817477042,42.761300600,26.289388821,113.336136725,113.336136725,-0.000000000,63.580691810,296.419308190,0.206639169
2025-07-30,75.000000000,869.596475376,9.817477042,42.489579268,26.153528155,112.298237688,112.298237688,0.000000000,63.923615710,296.076384290,0.210158667
2025-07-31,75.000000000,867.487395570,9.817477042,42.213501367,26.015489205,111.243697785,111.243697785,0.000000000,64.273166283,295.726833717,0.213566997
2025-08-01,75.000000000,865.346135001,9.817477042,41.933211014,25.875344028,110.173067500,110.173067500,0.000000000,64.629203455,295.370796545,0.216864241
2025-08-02,75.000000000,863.173764851,9.817477042,41.648848426,25.733162734,109.086882425,109.086882425,0.000000000,64.991588015,295.008411985,0.220051318
2025-08-03,75.000000000,860.971358865,9.817477042,41.360554156,25.589015599,107.985679432,107.985679432,0.000000000,65.360179880,294.639820120,0.223129434
2025-08-04,75.000000000,858.739946600,9.817477042,41.068462974,25.442970008,106.869973300,106.869973300,0.000000000,65.734841683,294.265158317,0.226100329
2025-08-05,75.000000000,856.480536570,9.817477042,40.772706893,25.295091968,105.740268285,105.740268285,0.000000000,66.115437569,293.884562431,0.228965738
2025-08-06,75.000000000,854.194117637,9.817477042,40.473415354,25.145446198,104.597058818,104.597058818,0.000000000,66.501833432,293.498166568,0.231726703
2025-08-07,75.000000000,851.881641091,9.817477042,40.170712882,24.994094962,103.440820546,103.440820546,0.000000000,66.893897396,293.106102604,0.234386635
2025-08-08,75.000000000,849.544017812,9.817477042,39.864718711,24.841097877,102.272008906,102.272008906,0.000000000,67.291501985,292.708498015,0.236947660
2025-08-09,75.000000000,847.182138473,9.817477042,39.555549428,24.686513235,101.091069237,101.091069237,0.000000000,67.694521541,292.305478459,0.239413220
2025-08-10,75.000000000,844.796830078,9.817477042,39.243313289,24.530395166,99.898415039,99.898415039,0.000000000,68.102836565,291.897163435,0.241786378
2025-08-11,75.000000000,842.388898936,9.817477042,38.928115840,24.372796441,98.694449468,98.694449468,0.000000000,68.516330550,291.483669450,0.244068490
2025-08-12,75.000000000,839.959119784,9.817477042,38.610058493,24.213767768,97.479559892,97.479559892,0.000000000,68.934888746,291.065111254,0.246262101
2025-08-13,75.000000000,837.508235773,9.817477042,38.289238526,24.053357784,96.254117887,96.254117887,0.000000000,69.358399055,290.641600945,0.248367009
2025-08-14,75.000000000,835.036994773,9.817477042,37.965753835,23.891615439,95.018497386,95.018497386,0.000000000,69.786747538,290.213252462,0.250381102
2025-08-15,75.000000000,832.546135796,9.817477042,37.639701158,23.728589100,93.773067898,93.773067898,0.000000000,70.219816846,289.780183154,0.252304264
2025-08-16,75.000000000,830.036415208,9.817477042,37.311179501,23.564328272,92.518207604,92.518207604,0.000000000,70.657485561,289.342514439,0.254134446
2025-08-17,75.000000000,827.508568097,9.817477042,36.980285088,23.398881065,91.254284048,91.254284048,-0.000000000,71.099630523,288.900369477,0.255870526
2025-08-18,75.000000000,824.963368654,9.817477042,36.647119260,23.232298151,89.981684327,89.981684327,0.000000000,71.546122025,288.453877975,0.257511851
2025-08-19,75.000000000,822.401549889,9.817477042,36.311777968,23.064627505,88.700774944,88.700774944,0.000000000,71.996831657,288.003168343,0.259058214
2025-08-20,75.000000000,819.823866220,9.817477042,35.974359964,22.895918503,87.411933110,87.411933110,-0.000000000,72.451627110,287.548372890,0.260510779
2025-08-21,75.000000000,817.231033543,9.817477042,35.634958961,22.726218002,86.115516771,86.115516771,0.000000000,72.910378687,287.089621313,0.261870416
2025-08-22,75.000000000,814.623757750,9.817477042,35.293667358,22.555572200,84.811878875,84.811878875,0.000000000,73.372956799,286.627043201,0.263139113
2025-08-23,75.000000000,812.002730657,9.817477042,34.950575713,22.384026378,83.501365329,83.501365329,0.000000000,73.839232751,286.160767249,0.264319133
2025-08-24,75.000000000,809.368605186,9.817477042,34.605769496,22.211623269,82.184302593,82.184302593,0.000000000,74.309081402,285.690918598,0.265411612
2025-08-25,75.000000000,806.722029585,9.817477042,34.259333559,22.038405301,80.861014792,80.861014792,0.000000000,74.782377395,285.217622605,0.266417990
2025-08-26,75.000000000,804.063625592,9.817477042,33.911349291,21.864413166,79.531812796,79.531812796,0.000000000,75.258997306,284.741002694,0.267339614
2025-08-27,75.000000000,801.393993477,9.817477042,33.561895264,21.689686153,78.196996738,78.196996738,0.000000000,75.738818249,284.261181751,0.268178716
2025-08-28,75.000000000,798.713716590,9.817477042,33.211047840,21.514262441,76.856858295,76.856858295,0.000000000,76.221719324,283.778280676,0.268935500
2025-08-29,75.000000000,796.023365417,9.817477042,32.858881695,21.338179369,75.511682709,75.511682709,0.000000000,76.707579462,283.292420538,0.269612067
2025-08-30,75.000000000,793.323470938,9.817477042,32.505466334,21.161471688,74.161735469,74.161735469,0.000000000,77.196280602,282.803719398,0.270209698
