day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
56.904513889,56.125000000,79.783529028,41.826688041,58.690021422,72.069344710,14.581289344,72.979226681
57.031250000,56.250000000,79.738236922,41.675517965,58.742732828,72.024700331,14.597469875,72.965580627
57.157986111,56.375000000,79.692918168,41.524296951,58.795044493,71.980028440,14.613608126,72.950974624
57.284722222,56.500000000,79.647572967,41.373026260,58.846956538,71.935329260,14.629704718,72.936359218
57.411458333,56.625000000,79.602201521,41.221707057,58.898469121,71.890602984,14.645759580,72.921734704
57.538194444,56.750000000,79.556804033,41.070340507,58.949582400,71.845849807,14.661772640,72.907101378
57.664930556,56.875000000,79.511380703,40.918927772,59.000296540,71.801069921,14.677743826,72.892459537
57.791666667,57.000000000,79.465931734,40.767470015,59.050611708,71.756263521,14.693673065,72.877809477
57.918402778,57.125000000,79.420457327,40.615968394,59.100528075,71.711430800,14.709560284,72.863151496
58.045138889,57.250000000,79.374957685,40.464424068,59.150045817,71.666571951,14.725405410,72.848486027
58.171875000,57.375000000,79.329433009,40.312838194,59.199165111,71.621687170,14.741208369,72.833813479
58.298611111,57.500000000,79.283883500,40.161211925,59.247886141,71.576776649,14.756969086,72.819133907
58.425347222,57.625000000,79.238309362,40.009546415,59.296209091,71.531840581,14.772687487,72.804447610
58.552083333,57.750000000,79.192710795,39.857842815,59.344134153,71.486879161,14.788363497,72.789754888
58.678819444,57.875000000,79.147088002,39.706102275,59.391661519,71.441892582,14.803997039,72.775056043
58.805555556,58.000000000,79.101441183,39.554325942,59.438791385,71.396881038,14.819588040,72.760351376
58.932291667,58.125000000,79.055770542,39.402514963,59.485523953,71.351844723,14.835136421,72.745641190
59.059027778,58.250000000,79.010076280,39.250670480,59.531859427,71.306783828,14.850642092,72.730961130
59.185763889,58.375000000,78.964358598,39.098793620,59.577798020,71.261698545,14.866104864,72.716316777
59.312500000,58.500000000,78.918617699,38.946885523,59.623339944,71.216589065,14.881524640,72.701667927
59.439236111,58.625000000,78.872853786,38.794947327,59.668485414,71.171455583,14.896901341,72.687014884
59.565972222,58.750000000,78.827067061,38.642980170,59.713234650,71.126298292,14.912234889,72.672357956
59.692708333,58.875000000,78.781257726,38.490985187,59.757587873,71.081117387,14.927525204,72.657697450
59.819444444,59.000000000,78.735425983,38.338963512,59.801545310,71.035913062,14.942772208,72.643033672
59.946180556,59.125000000,78.689572034,38.186916276,59.845107190,70.990685510,14.957975821,72.628366933
60.072916667,59.250000000,78.643696083,38.034844662,59.888273731,70.945434941,14.973136343,72.613012399
60.199652778,59.375000000,78.597798326,37.882750025,59.931045103,70.900161612,14.988255405,72.597148462
60.326388889,59.500000000,78.551878959,37.730633517,59.973421534,70.854865720,15.003333139,72.581280753
60.453125000,59.625000000,78.505938176,37.578496260,60.015403263,70.809547450,15.018369467,72.565409564
60.579861111,59.750000000,78.459976173,37.426339374,60.056990533,70.764206990,15.033364313,72.549535190
60.706597222,59.875000000,78.413993145,37.274163977,60.098183591,70.718844526,15.048317597,72.533657924
60.833333333,60.000000000,78.367989286,37.121971186,60.138982685,70.673460247,15.063229243,72.517778062
60.960069444,60.125000000,78.321964792,36.969762116,60.179388071,70.628054337,15.078099171,72.501895899
61.086805556,60.250000000,78.275919857,36.817537814,60.219400020,70.582626966,15.092926830,72.486726983
61.213541667,60.375000000,78.229854681,36.665299200,60.259018847,70.537178267,15.107710697,72.471886672
61.340277778,60.500000000,78.183769465,36.513047369,60.298244823,70.491708427,15.122450589,72.457046507
61.467013889,60.625000000,78.137664410,36.360783431,60.337078219,70.446217640,15.137146422,72.442206800
61.593750000,60.750000000,78.091539718,36.208508494,60.375519309,70.400706099,15.151798110,72.427367866
61.720486111,60.875000000,78.045395590,36.056223661,60.413568371,70.355173996,15.166405570,72.412530020
61.847222222,61.000000000,77.999232228,35.903930036,60.451225685,70.309621524,15.180968715,72.397693579
61.973958333,61.125000000,77.953049832,35.751628719,60.488491536,70.264048876,15.195487461,72.382858860
62.100694444,61.250000000,77.906848603,35.599320910,60.525366188,70.218456274,15.209962456,72.367065074
62.227430556,61.375000000,77.860628738,35.447007913,60.561849877,70.172843968,15.224395163,72.351023451
62.354166667,61.500000000,77.814390431,35.294690827,60.597942893,70.127212146,15.238785548,72.334982666
62.480902778,61.625000000,77.768133875,35.142370742,60.633645528,70.081560995,15.253133528,72.318943021
62.607638889,61.750000000,77.721859264,34.990048747,60.668958081,70.035890698,15.267439021,72.302904816
62.734375000,61.875000000,77.675566792,34.837725929,60.703880850,69.990201444,15.281701942,72.286868353
62.861111111,62.000000000,77.629256654,34.685403371,60.738414139,69.944493416,15.295922208,72.270833936
62.987847222,62.125000000,77.582929042,34.533082157,60.772558256,69.898766801,15.310099734,72.254801868
63.114583333,62.250000000,77.536584152,34.380763338,60.806313517,69.853021776,15.324234237,72.238999557
63.241319444,62.375000000,77.490222179,34.228447956,60.839680243,69.807258517,15.338325348,72.223224651
63.368055556,62.500000000,77.443843317,34.076137086,60.872658754,69.761477210,15.352372979,72.207453391
63.494791667,62.625000000,77.397447762,33.923831803,60.905249369,69.715678042,15.366377041,72.191686086
63.621527778,62.750000000,77.351035710,33.771533180,60.937452413,69.669861202,15.380337448,72.175923049
63.748263889,62.875000000,77.304607356,33.619242285,60.969268213,69.624026874,15.394254112,72.160164589
63.875000000,63.000000000,77.258162896,33.466960188,61.000697099,69.578175247,15.408126944,72.144411018
64.001736111,63.125000000,77.211702525,33.314687954,61.031739406,69.532306508,15.421955856,72.128632726
64.128472222,63.250000000,77.165226436,33.162426942,61.062395408,69.486420930,15.435742919,72.110703732
64.255208333,63.375000000,77.118734814,33.010178489,61.092665384,69.440518774,15.449490096,72.092777307
64.381944444,63.500000000,77.072227840,32.857943652,61.122549668,69.394600214,15.463197306,72.074853733
64.508680556,63.625000000,77.025705698,32.705723483,61.152048598,69.348665426,15.476864465,72.056933292
64.635416667,63.750000000,76.979168568,32.553519034,61.181162517,69.302714582,15.490491493,72.039016265
64.762152778,63.875000000,76.932616634,32.401331354,61.209891769,69.256747859,15.504078306,72.021102936
64.888888889,64.000000000,76.886050076,32.249161491,61.238236702,69.210765429,15.517624822,72.003193588
65.015625000,64.125000000,76.839469079,32.097010489,61.266197667,69.164767468,15.531130964,71.985235768
65.142361111,64.250000000,76.792873822,31.944879460,61.293775005,69.118754170,15.544597148,71.966907129
65.269097222,64.375000000,76.746264487,31.792769488,61.320969063,69.072725721,15.558023608,71.948582703
65.395833333,64.500000000,76.699641252,31.640681611,61.347780201,69.026682293,15.571410262,71.930262772
65.522569444,64.625000000,76.653004297,31.488616863,61.374208780,68.980624057,15.584757027,71.911947614
65.649305556,64.750000000,76.606353801,31.336576278,61.400255164,68.934551185,15.598063818,71.893637510
65.776041667,64.875000000,76.559689945,31.184560887,61.425919722,68.888463848,15.611330553,71.875332742
65.902777778,65.000000000,76.513012908,31.032571720,61.451202824,68.842362220,15.624557146,71.857033591
66.029513889,65.125000000,76.466322868,30.880609816,61.476104842,68.796246475,15.637743603,71.838339654
66.156250000,65.250000000,76.419620004,30.728676507,61.500626100,68.750116877,15.650892086,71.818330489
66.282986111,65.375000000,76.372904484,30.576772947,61.524766950,68.703973627,15.664003490,71.798325338
66.409722222,65.500000000,76.326176478,30.424900155,61.548527770,68.657816890,15.677077736,71.778324460
66.536458333,65.625000000,76.279436155,30.273059145,61.571908937,68.611646825,15.690114744,71.758328115
66.663194444,65.750000000,76.232683685,30.121250930,61.594910834,68.565463597,15.703114436,71.738336560
66.789930556,65.875000000,76.185919235,29.969476521,61.617533847,68.519267366,15.716076730,71.718350058
66.916666667,66.000000000,76.139142977,29.817736927,61.639778364,68.473058294,15.729001547,71.698368868
67.043402778,66.125000000,76.092355078,29.666033163,61.661644773,68.426836547,15.741888876,71.678180068
67.170138889,66.250000000,76.045555706,29.514366355,61.683133452,68.380602321,15.754739506,71.657587212
67.296875000,66.375000000,75.998745027,29.362737538,61.704244788,68.334355786,15.767553615,71.636999589
67.423611111,66.500000000,75.951923207,29.211147712,61.724979181,68.288097100,15.780331125,71.616417452
67.550347222,66.625000000,75.905090411,29.059597873,61.745337029,68.241826422,15.793071957,71.595841054
67.677083333,66.750000000,75.858246804,28.908089015,61.765318736,68.195543909,15.805776030,71.575270651
67.803819444,66.875000000,75.811392552,28.756622131,61.784924708,68.149249721,15.818443264,71.554706498
67.930555556,67.000000000,75.764527821,28.605198212,61.804155353,68.102944016,15.831073579,71.534148851
68.057291667,67.125000000,75.717652774,28.453818276,61.823011079,68.056626961,15.843667125,71.513064294
68.184027778,67.250000000,75.670767576,28.302483543,61.841492268,68.010298784,15.856225522,71.491338715
68.310763889,67.375000000,75.623872384,28.151195043,61.859599329,67.963959651,15.868749033,71.469618793
68.437500000,67.500000000,75.576967356,27.999953755,61.877332675,67.917609714,15.881237581,71.447904768
68.564236111,67.625000000,75.530052651,27.848760655,61.894692726,67.871249124,15.893691088,71.426196882
68.690972222,67.750000000,75.483128428,27.697616718,61.911679901,67.824878032,15.906109477,71.404495377
68.817708333,67.875000000,75.436194845,27.546522917,61.928294626,67.778496591,15.918492670,71.382800494
68.944444444,68.000000000,75.389252059,27.395480223,61.944537326,67.732104952,15.930840587,71.361112476
69.071180556,68.125000000,75.342300230,27.244489628,61.960408428,67.685703274,15.943153337,71.339088692
69.197916667,68.250000000,75.295339513,27.093552221,61.975908350,67.639291745,15.955431717,71.316804012
69.324652778,68.375000000,75.248370064,26.942668978,61.991037521,67.592870516,15.967675763,71.294526103
69.451388889,68.500000000,75.201392037,26.791840862,62.005796377,67.546439737,15.979885397,71.272255201
69.578125000,68.625000000,75.154405587,26.641068829,62.020185356,67.499999555,15.992060544,71.249991541
69.704861111,68.750000000,75.107410869,26.490353835,62.034204898,67.453550119,16.004201124,71.227735361
69.831597222,68.875000000,75.060408036,26.339696835,62.047855446,67.407091576,16.016307059,71.205486897
69.958333333,69.000000000,75.013397245,26.189098779,62.061137444,67.360624074,16.028378270,71.183246387
70.085069444,69.125000000,74.966378650,26.038560646,62.074051339,67.314147771,16.040414896,71.160680278
70.211805556,69.250000000,74.919352403,25.888083479,62.086597572,67.267662843,16.052417547,71.137958553
70.338541667,69.375000000,74.872318656,25.737668227,62.098776594,67.221169436,16.064386198,71.115244826
70.465277778,69.500000000,74.825277561,25.587315834,62.110588859,67.174667696,16.076320770,71.092539329
70.592013889,69.625000000,74.778229269,25.437027238,62.122034823,67.128157768,16.088221187,71.069842296
70.718750000,69.750000000,74.731173934,25.286803375,62.133114946,67.081639797,16.100087369,71.047153958
70.845486111,69.875000000,74.684111705,25.136645180,62.143829690,67.035113928,16.111919239,71.024474551
70.972222222,70.000000000,74.637042735,24.986553585,62.154179518,66.988580307,16.123716716,71.001804307
71.098958333,70.125000000,74.589967177,24.836529491,62.164164900,66.942039070,16.135479511,70.979422601
71.225694444,70.250000000,74.542885182,24.686573760,62.173786310,66.895490342,16.147207083,70.957129319
71.352430556,70.375000000,74.495796906,24.536687318,62.183044222,66.848934271,16.158899332,70.934846397
71.479166667,70.500000000,74.448702501,24.386871085,62.191939111,66.802371003,16.170556178,70.912574077
71.605902778,70.625000000,74.401602123,24.237125984,62.200471455,66.755800686,16.182177538,70.890312600
71.732638889,70.750000000,74.354495923,24.087452933,62.208641736,66.709223466,16.193763329,70.868062208
71.859375000,70.875000000,74.307384058,23.937852847,62.216450437,66.662639491,16.205313469,70.845823143
71.986111111,71.000000000,74.260266680,23.788326640,62.223898042,66.616048907,16.216827875,70.823595648
72.112847222,71.125000000,74.213143942,23.638875354,62.230985034,66.569451900,16.228307394,70.800295982
72.239583333,71.250000000,74.166015993,23.489500090,62.237711890,66.522848674,16.239753346,70.776873383
72.366319444,71.375000000,74.118882979,23.340201756,62.244079098,66.476239370,16.251165667,70.753461399
72.493055556,71.500000000,74.071745048,23.190981255,62.250087149,66.429624127,16.262544278,70.730060258
72.619791667,71.625000000,74.024602345,23.041839485,62.255736536,66.383003085,16.273889100,70.706670188
72.746527778,71.750000000,73.977455018,22.892777347,62.261027756,66.336376385,16.285200052,70.683291417
72.873263889,71.875000000,73.930303213,22.743795733,62.265961306,66.289744167,16.296477053,70.659924172
73.000000000,72.000000000,73.883147077,22.594895539,62.270537686,66.243106570,16.307720025,70.636568684
73.126736111,72.125000000,73.835986757,22.446077520,62.274757404,66.196463695,16.318927928,70.614218733
73.253472222,72.250000000,73.788822406,22.297342432,62.278620971,66.149815643,16.330099719,70.591882384
73.380208333,72.375000000,73.741654175,22.148691161,62.282128900,66.103162561,16.341235314,70.569559880
73.506944444,72.500000000,73.694482217,22.000124594,62.285281703,66.056504593,16.352334625,70.547251467
73.633680556,72.625000000,73.647306685,21.851643610,62.288079897,66.009841885,16.363397568,70.524957390
73.760416667,72.750000000,73.600127731,21.703249089,62.290523999,65.963174583,16.374424054,70.502677896
73.887152778,72.875000000,73.552945508,21.554941909,62.292614530,65.916502832,16.385413997,70.480413232
74.013888889,73.000000000,73.505760168,21.406722943,62.294352012,65.869826778,16.396367306,70.458204010
74.140625000,73.125000000,73.458571864,21.258593003,62.295736972,65.823146547,16.407283468,70.436338390
74.267361111,73.250000000,73.411380751,21.110552920,62.296769938,65.776462274,16.418162112,70.414488883
74.394097222,73.375000000,73.364186984,20.962603562,62.297451441,65.729774107,16.429003147,70.392655743
74.520833333,73.500000000,73.316990717,20.814745792,62.297782015,65.683082193,16.439806483,70.370839224
74.647569444,73.625000000,73.269792104,20.666980473,62.297762195,65.636386680,16.450572031,70.349039582
74.774305556,73.750000000,73.222591301,20.519308465,62.297392518,65.589687714,16.461299698,70.327257072
74.901041667,73.875000000,73.175388462,20.371730624,62.296673524,65.542985443,16.471989393,70.305491952
75.027777778,74.000000000,73.128183742,20.224247811,62.295605756,65.496280017,16.482641069,70.283540305
75.154513889,74.125000000,73.080977294,20.076861046,62.294189758,65.449571634,16.493255839,70.260878364
75.281250000,74.250000000,73.033769268,19.929571254,62.292426074,65.402860462,16.503834165,70.238233199
75.407986111,74.375000000,72.986559812,19.782379281,62.290315250,65.356146642,16.514375956,70.215605054
75.534722222,74.500000000,72.939349077,19.635285969,62.287857831,65.309430317,16.524881125,70.192994174
75.661458333,74.625000000,72.892137211,19.488292160,62.285054369,65.262711628,16.535349581,70.170400805
75.788194444,74.750000000,72.844924363,19.341398691,62.281905414,65.215990718,16.545781235,70.147825193
75.914930556,74.875000000,72.797710684,19.194606399,62.278411521,65.169267729,16.556175998,70.125267585
76.041666667,75.000000000,72.750496321,19.047916100,62.274573244,65.122542798,16.566533663,70.103090529
76.168402778,75.125000000,72.703281428,18.901328411,62.270391139,65.075816002,16.576852605,70.081672783
76.295138889,75.250000000,72.656066159,18.754844094,62.265865766,65.029087465,16.587132250,70.060275465
76.421875000,75.375000000,72.608850669,18.608463976,62.260997692,64.982357338,16.597372502,70.038898840
76.548611111,75.500000000,72.561635115,18.462188878,62.255787486,64.935625767,16.607573264,70.017543175
76.675347222,75.625000000,72.514419652,18.316019624,62.250235718,64.888892900,16.617734438,69.996208736
76.802083333,75.750000000,72.467204436,18.169957030,62.244342961,64.842158887,16.627855929,69.974895791
76.928819444,75.875000000,72.419989623,18.024001913,62.238109788,64.795423873,16.637937637,69.953604608
77.055555556,76.000000000,72.372775367,17.878155064,62.231536776,64.748688002,16.647979322,69.932674710
77.182291667,76.125000000,72.325561828,17.732417141,62.224624497,64.701951373,16.657979769,69.912202675
77.309027778,76.250000000,72.278349164,17.586788917,62.217373534,64.655214128,16.667938640,69.891754461
77.435763889,76.375000000,72.231137537,17.441271198,62.209784472,64.608476418,16.677855833,69.871330352
77.562500000,76.500000000,72.183927105,17.295864787,62.201857899,64.561738396,16.687731245,69.850930630
77.689236111,76.625000000,72.136718030,17.150570484,62.193594403,64.515000214,16.697564772,69.830555581
77.815972222,76.750000000,72.089510472,17.005389087,62.184994576,64.468262024,16.707356311,69.810205490
77.942708333,76.875000000,72.042304590,16.860321389,62.176059013,64.421523978,16.717105758,69.789880641
78.069444444,77.000000000,71.995100545,16.715368224,62.166788309,64.374786241,16.726813301,69.769028045
78.196180556,77.125000000,71.947898494,16.570530583,62.157183075,64.328049027,16.736480294,69.747743534
78.322916667,77.250000000,71.900698591,16.425809280,62.147243907,64.281312493,16.746106837,69.726483459
78.449652778,77.375000000,71.853500990,16.281205097,62.136971403,64.234576783,16.755692826,69.705248094
78.576388889,77.500000000,71.806305846,16.136718814,62.126366162,64.187842046,16.765238162,69.684037711
78.703125000,77.625000000,71.759113313,15.992351210,62.115428784,64.141108427,16.774742743,69.662852583
78.829861111,77.750000000,71.711923545,15.848103058,62.104159874,64.094376073,16.784206466,69.641692983
78.956597222,77.875000000,71.664736697,15.703975130,62.092560037,64.047645131,16.793629229,69.620559188
79.083333333,78.000000000,71.617552924,15.559968082,62.080629869,64.000915709,16.803010104,69.600750352
79.210069444,78.125000000,71.570372387,15.416082296,62.068369953,63.954187837,16.812346220,69.581647159
79.336805556,78.250000000,71.523195251,15.272318506,62.055780903,63.907461661,16.821637240,69.562573992
79.463541667,78.375000000,71.476021682,15.128677473,62.042863339,63.860737338,16.830883050,69.543531161
79.590277778,78.500000000,71.428851846,14.985159959,62.029617883,63.814015025,16.840083539,69.524518977
79.717013889,78.625000000,71.381685909,14.841766718,62.016045157,63.767294879,16.849238591,69.505537752
79.843750000,78.750000000,71.334524036,14.698498505,62.002145787,63.720577057,16.858348093,69.486587800
79.970486111,78.875000000,71.287366392,14.555356071,61.987920400,63.673861716,16.867411930,69.467669434
80.097222222,79.000000000,71.240213144,14.412340162,61.973369624,63.627149013,16.876429976,69.448798552
80.223958333,79.125000000,71.193064458,14.269451519,61.958494088,63.580439102,16.885402089,69.429964650
80.350694444,79.250000000,71.145920498,14.126690885,61.943294426,63.533732141,16.894328150,69.411163319
80.477430556,79.375000000,71.098781432,13.984058999,61.927771271,63.487028287,16.903208046,69.392394875
80.604166667,79.500000000,71.051647424,13.841556598,61.911925259,63.440327697,16.912041657,69.373659638
80.730902778,79.625000000,71.004518640,13.699184414,61.895757026,63.393630527,16.920828868,69.354957927
80.857638889,79.750000000,70.957395247,13.556943179,61.879267212,63.346936936,16.929569561,69.336290062
80.984375000,79.875000000,70.910277409,13.414833622,61.862456459,63.300247079,16.938263617,69.317656365
81.111111111,80.000000000,70.863165294,13.272856439,61.845325404,63.253561104,16.946910729,69.299282023
81.237847222,80.125000000,70.816059067,13.131012312,61.827874688,63.206879157,16.955510476,69.280974562
81.364583333,80.250000000,70.768958897,12.989301960,61.810104958,63.160201396,16.964062734,69.262702717
81.491319444,80.375000000,70.721864950,12.847726099,61.792016861,63.113527977,16.972567381,69.244466819
81.618055556,80.500000000,70.674777393,12.706285443,61.773611049,63.066859060,16.981024298,69.226267197
81.744791667,80.625000000,70.627696394,12.564980702,61.754888171,63.020194803,16.989433361,69.208104182
81.871527778,80.750000000,70.580622121,12.423812583,61.735848882,62.973535364,16.997794450,69.189978107
81.998263889,80.875000000,70.533554739,12.282781792,61.716493836,62.926880901,17.006107441,69.171889305
82.125000000,81.000000000,70.486494419,12.141888816,61.696823660,62.880231502,17.014370668,69.155462194
82.251736111,81.125000000,70.439441334,12.001134131,61.676838988,62.833587260,17.022582374,69.139098783
82.378472222,81.250000000,70.392395663,11.860518432,61.656540483,62.786948340,17.030742427,69.122776905
82.505208333,81.375000000,70.345357580,11.720042414,61.635928813,62.740314909,17.038850696,69.106496928
82.631944444,81.500000000,70.298327263,11.579706767,61.615004647,62.693687134,17.046907047,69.090259221
82.758680556,81.625000000,70.251304888,11.439512179,61.593768654,62.647065182,17.054911348,69.074064155
82.885416667,81.750000000,70.204290631,11.299459333,61.572221506,62.600449219,17.062863465,69.057912103
83.012152778,81.875000000,70.157284670,11.159548913,61.550363877,62.553839413,17.070763271,69.041739720
83.138888889,82.000000000,70.110287181,11.019781699,61.528196456,62.507235964,17.078611383,69.025009609
83.265625000,82.125000000,70.063298335,10.880158440,61.505719929,62.460639059,17.086408190,69.008322278
83.392361111,82.250000000,70.016318307,10.740679808,61.482934971,62.414048862,17.094153560,68.991678090
83.519097222,82.375000000,69.969347268,10.601346471,61.459842258,62.367465536,17.101847362,68.975077410
83.645833333,82.500000000,69.922385392,10.462159096,61.436442469,62.320889244,17.109489463,68.958520604
83.772569444,82.625000000,69.875432852,10.323118345,61.412736282,62.274320149,17.117079728,68.942008037
83.899305556,82.750000000,69.828489820,10.184224879,61.388724379,62.227758414,17.124618024,68.925540079
84.026041667,82.875000000,69.781556470,10.045479352,61.364407441,62.181204202,17.132104195,68.909222850
84.152777778,83.000000000,69.734632974,9.906882327,61.339786136,62.134657645,17.139537451,68.893360523
84.279513889,83.125000000,69.687719508,9.768434413,61.314861144,62.088118896,17.146917341,68.877544988
84.406250000,83.250000000,69.640816249,9.630136258,61.289633152,62.041588119,17.154243727,68.861776628
84.532986111,83.375000000,69.593923371,9.491988507,61.264102851,61.995065481,17.161516471,68.846055826
84.659722222,83.500000000,69.547041051,9.353991802,61.238270930,61.948551147,17.168735434,68.830382967
84.786458333,83.625000000,69.500169463,9.216146780,61.212138083,61.902045282,17.175900475,68.814758438
84.913194444,83.750000000,69.453308785,9.078454080,61.185705002,61.855548054,17.183011456,68.799182627
85.039930556,83.875000000,69.406459191,8.940914336,61.158972383,61.809059628,17.190068261,68.783567864
85.166666667,84.000000000,69.359620856,8.803528230,61.131940932,61.762580187,17.197071135,68.767810776
85.293402778,84.125000000,69.312793955,8.666296408,61.104611348,61.716109902,17.204020063,68.752102976
85.420138889,84.250000000,69.265978662,8.529219491,61.076984330,61.669648936,17.210914905,68.736444850
85.546875000,84.375000000,69.219175152,8.392298100,61.049060575,61.623197455,17.217755518,68.720836786
85.673611111,84.500000000,69.172383597,8.255532853,61.020840785,61.576755621,17.224541763,68.705279174
85.800347222,84.625000000,69.125604173,8.118924364,60.992325660,61.530323599,17.231273497,68.689772404
85.927083333,84.750000000,69.078837054,7.982473244,60.963515902,61.483901553,17.237950577,68.674316867
86.053819444,84.875000000,69.032082413,7.846180108,60.934412218,61.437489651,17.244572919,68.658768677
86.180555556,85.000000000,68.985340424,7.710045628,60.905015325,61.391088077,17.251140865,68.643076507
86.307291667,85.125000000,68.938611259,7.574070421,60.875325931,61.344696999,17.257654380,68.627436012
86.434027778,85.250000000,68.891895090,7.438255084,60.845344743,61.298316580,17.264113322,68.611847582
86.560763889,85.375000000,68.845192091,7.302600214,60.815072467,61.251946982,17.270517548,68.596311607
86.687500000,85.500000000,68.798502433,7.167106404,60.784509812,61.205588367,17.276866914,68.580828481
86.814236111,85.625000000,68.751826287,7.031774242,60.753657487,61.159240897,17.283161275,68.565398597
86.940972222,85.750000000,68.705163828,6.896604315,60.722516203,61.112904735,17.289400487,68.550022350
87.067708333,85.875000000,68.658515226,6.761597208,60.691086671,61.066580042,17.295584416,68.534678770
87.194444444,86.000000000,68.611880654,6.626753509,60.659369605,61.020266986,17.301712974,68.519370927
87.321180556,86.125000000,68.565260285,6.492073796,60.627365720,60.973965726,17.307786023,68.504117825
87.447916667,86.250000000,68.518654289,6.357558644,60.595075730,60.927676426,17.313803417,68.488919862
87.574652778,86.375000000,68.472062840,6.223208622,60.562500351,60.881399248,17.319765010,68.473777441
87.701388889,86.500000000,68.425486108,6.089024299,60.529640299,60.835134352,17.325670653,68.458690962
87.828125000,86.625000000,68.378924267,5.955006240,60.496496293,60.788881903,17.331520200,68.443660830
87.954861111,86.750000000,68.332377488,5.821155006,60.463069049,60.742642060,17.337313501,68.428687449
88.081597222,86.875000000,68.285845944,5.687471140,60.429359286,60.696414982,17.343050293,68.413960034
88.208333333,87.000000000,68.239329807,5.553955142,60.395367709,60.650200811,17.348730017,68.399395179
88.335069444,87.125000000,68.192829250,5.420607561,60.361095040,60.603999709,17.354352486,68.384888971
88.461805556,87.250000000,68.146344449,5.287428944,60.326542003,60.557811840,17.359917549,68.370441826
88.588541667,87.375000000,68.099875576,5.154419839,60.291709323,60.511637368,17.365425053,68.356054161
88.715277778,87.500000000,68.053422805,5.021580788,60.256597724,60.465476454,17.370874847,68.341726397
88.842013889,87.625000000,68.006986309,4.888912332,60.221207933,60.419329264,17.376266778,68.327458953
88.968750000,87.750000000,67.960566263,4.756415006,60.185540678,60.373195960,17.381600691,68.313252254
89.095486111,87.875000000,67.914162839,4.624089294,60.149596672,60.327076687,17.386876049,68.299641825
89.222222222,88.000000000,67.867776215,4.491935600,60.113376613,60.280971569,17.392091766,68.286269586
89.348958333,88.125000000,67.821406569,4.359954446,60.076881231,60.234880769,17.397247644,68.272961059
89.475694444,88.250000000,67.775054076,4.228146357,60.040111260,60.188804455,17.402343523,68.259716688
89.602430556,88.375000000,67.728718915,4.096511854,60.003067434,60.142742794,17.407379244,68.246536920
89.729166667,88.500000000,67.682401264,3.965051454,59.965750487,60.096695953,17.412354646,68.233422201
89.855902778,88.625000000,67.636101300,3.833765673,59.928161155,60.050664099,17.417269570,68.220372980
89.982638889,88.750000000,67.589819199,3.702655022,59.890300175,60.004647397,17.422123855,68.207389710
90.109375000,88.875000000,67.543555141,3.571720031,59.852168290,59.958646024,17.426917496,68.194281978
90.236111111,89.000000000,67.497309301,3.440961240,59.813766248,59.912660156,17.431650592,68.181210304
90.362847222,89.125000000,67.451081855,3.310379151,59.775094786,59.866689960,17.436322985,68.168205397
90.489583333,89.250000000,67.404872981,3.179974264,59.736154643,59.820735602,17.440934513,68.155267708
90.616319444,89.375000000,67.358682853,3.049747074,59.696946560,59.774797246,17.445485016,68.142397692
90.743055556,89.500000000,67.312511649,2.919698075,59.657471276,59.728875060,17.449974328,68.129595804
90.869791667,89.625000000,67.266359545,2.789827756,59.617729532,59.682969208,17.454402288,68.116862501
90.996527778,89.750000000,67.220226717,2.660136603,59.577722070,59.637079857,17.458768731,68.104198242
91.123263889,89.875000000,67.174113341,2.530625121,59.537449639,59.591207179,17.463073648,68.091436698
91.250000000,90.000000000,67.128019593,2.401293812,59.496912987,59.545351347,17.467317044,68.078740001
91.376736111,90.125000000,67.081945648,2.272143153,59.456112859,59.499512526,17.471498757,68.066113302
91.503472222,90.250000000,67.035891682,2.143173618,59.415049997,59.453690880,17.475618620,68.053557063
91.630208333,90.375000000,66.989857870,2.014385679,59.373725146,59.407886576,17.479676469,68.041071748
91.756944444,90.500000000,66.943844387,1.885779802,59.332139052,59.362099777,17.483672138,68.028657820
91.883680556,90.625000000,66.897851408,1.757356452,59.290292459,59.316330648,17.487605459,68.016315746
92.010416667,90.750000000,66.851879110,1.629116091,59.248186114,59.270579355,17.491476270,68.004003330
92.137152778,90.875000000,66.805927667,1.501059252,59.205820788,59.224846087,17.495284969,67.991286570
92.263888889,91.000000000,66.759997251,1.373186445,59.163197245,59.179131028,17.499031804,67.978641757
92.390625000,91.125000000,66.714088037,1.245498123,59.120316231,59.133434340,17.502716611,67.966069353
92.517361111,91.250000000,66.668200195,1.117994733,59.077178492,59.087756184,17.506339222,67.953569818
92.644097222,91.375000000,66.622333899,0.990676722,59.033784777,59.042096723,17.509899470,67.941143619
92.770833333,91.500000000,66.576489321,0.863544532,58.990135831,58.996456119,17.513397189,67.928791221
92.897569444,91.625000000,66.530666635,0.736598604,58.946232405,58.950834534,17.516832210,67.916513093
93.024305556,91.750000000,66.484866012,0.609839377,58.902075247,58.905232132,17.520204403,67.904095463
93.151041667,91.875000000,66.439087624,0.483267469,58.857665171,58.859649139,17.523514985,67.890848490
93.277777778,92.000000000,66.393331638,0.356883400,58.813002953,58.814085746,17.526764480,67.877674345
93.404513889,92.125000000,66.347598221,0.230687598,58.768089341,58.768542109,17.529952724,67.864573479
93.531250000,92.250000000,66.301887539,0.104680486,58.722925081,58.723018383,17.533079553,67.851546341
